Date,Hour,Total Market Demand,Ontario Demand
12-Jun-14,1,16356,13455
12-Jun-14,2,15985,13082
12-Jun-14,3,15690,12791
12-Jun-14,4,15694,12806
12-Jun-14,5,16142,13132
12-Jun-14,6,16317,14024
12-Jun-14,7,17207,15401
12-Jun-14,8,17782,16179
12-Jun-14,9,18013,16545
12-Jun-14,10,18045,16931
12-Jun-14,11,18905,17334
12-Jun-14,12,19077,17492
12-Jun-14,13,19392,17706
12-Jun-14,14,19590,17935
12-Jun-14,15,19653,18076
12-Jun-14,16,19981,18416
12-Jun-14,17,20012,18517
12-Jun-14,18,19739,18193
12-Jun-14,19,19299,18011
12-Jun-14,20,19445,18342
12-Jun-14,21,19478,18430
12-Jun-14,22,18378,17213
12-Jun-14,23,17109,15652
12-Jun-14,24,16251,14334
13-Jun-14,1,16233,13655
13-Jun-14,2,15936,13266
13-Jun-14,3,15586,12918
13-Jun-14,4,15623,12893
13-Jun-14,5,15576,13270
13-Jun-14,6,15880,14181
13-Jun-14,7,16961,15638
13-Jun-14,8,17754,16502
13-Jun-14,9,18333,16979
13-Jun-14,10,18476,17123
13-Jun-14,11,18538,17099
13-Jun-14,12,18435,16866
13-Jun-14,13,18384,16776
13-Jun-14,14,18297,16724
13-Jun-14,15,18565,16830
13-Jun-14,16,18711,16898
13-Jun-14,17,18396,16806
13-Jun-14,18,17963,16577
13-Jun-14,19,17733,16272
13-Jun-14,20,17535,16040
13-Jun-14,21,18140,16313
13-Jun-14,22,17419,15557
13-Jun-14,23,16046,14163
13-Jun-14,24,15566,13106
14-Jun-14,1,15135,12405
14-Jun-14,2,14888,11982
14-Jun-14,3,14865,11766
14-Jun-14,4,14647,11703
14-Jun-14,5,14670,11737
14-Jun-14,6,14315,11906
14-Jun-14,7,14720,12570
14-Jun-14,8,15233,13309
14-Jun-14,9,15594,13929
14-Jun-14,10,15927,14332
14-Jun-14,11,16211,14559
14-Jun-14,12,16243,14596
14-Jun-14,13,15937,14385
14-Jun-14,14,15812,14195
14-Jun-14,15,15770,14084
14-Jun-14,16,15797,14295
14-Jun-14,17,15903,14553
14-Jun-14,18,16032,14595
14-Jun-14,19,16009,14580
14-Jun-14,20,15932,14580
14-Jun-14,21,15881,14704
14-Jun-14,22,15681,14275
14-Jun-14,23,15328,13248
14-Jun-14,24,14818,12365
15-Jun-14,1,14582,11775
15-Jun-14,2,14053,11470
15-Jun-14,3,13316,11230
15-Jun-14,4,12993,11093
15-Jun-14,5,13041,11101
15-Jun-14,6,12741,11053
15-Jun-14,7,13567,11528
15-Jun-14,8,14946,12314
15-Jun-14,9,15389,13059
15-Jun-14,10,15320,13354
15-Jun-14,11,15555,13534
15-Jun-14,12,15415,13641
15-Jun-14,13,15490,13691
15-Jun-14,14,15582,13624
15-Jun-14,15,15809,13788
15-Jun-14,16,15797,14207
15-Jun-14,17,16063,14732
15-Jun-14,18,16176,14835
15-Jun-14,19,16437,14933
15-Jun-14,20,16612,15069
15-Jun-14,21,16667,15410
15-Jun-14,22,16317,14731
15-Jun-14,23,15893,13608
15-Jun-14,24,15402,12474
16-Jun-14,1,15268,11997
16-Jun-14,2,15258,11804
16-Jun-14,3,14958,11728
16-Jun-14,4,15123,11772
16-Jun-14,5,15554,12203
16-Jun-14,6,16153,13269
16-Jun-14,7,17378,15068
16-Jun-14,8,17208,15544
16-Jun-14,9,17621,15906
16-Jun-14,10,18130,16287
16-Jun-14,11,18614,16838
16-Jun-14,12,18819,17124
16-Jun-14,13,19197,17316
16-Jun-14,14,19799,17651
16-Jun-14,15,19989,17855
16-Jun-14,16,20389,18210
16-Jun-14,17,20677,18381
16-Jun-14,18,20810,18414
16-Jun-14,19,20651,18579
16-Jun-14,20,20114,18475
16-Jun-14,21,20053,18449
16-Jun-14,22,18774,17320
16-Jun-14,23,17652,15686
16-Jun-14,24,16417,14258
17-Jun-14,1,16288,13607
17-Jun-14,2,15690,13156
17-Jun-14,3,15631,12908
17-Jun-14,4,15492,12855
17-Jun-14,5,15841,13219
17-Jun-14,6,16167,14066
