Date,Hour,Imports,Exports
24-Apr-14,9,"1,009","2,188"
24-Apr-14,10,921,"2,314"
24-Apr-14,11,725,"2,036"
24-Apr-14,12,599,"2,018"
24-Apr-14,13,487,"2,191"
24-Apr-14,14,321,"2,065"
24-Apr-14,15,480,"1,930"
24-Apr-14,16,347,"1,391"
24-Apr-14,17,346,"1,521"
24-Apr-14,18,382,"1,272"
24-Apr-14,19,509,"1,481"
24-Apr-14,20,881,"1,336"
24-Apr-14,21,813,"1,332"
24-Apr-14,22,321,"1,432"
24-Apr-14,23,120,"1,931"
24-Apr-14,24,17,"2,558"
25-Apr-14,1,0,"3,057"
25-Apr-14,2,0,"3,188"
25-Apr-14,3,50,"3,193"
25-Apr-14,4,0,"3,026"
25-Apr-14,5,0,"2,511"
25-Apr-14,6,0,"1,884"
25-Apr-14,7,592,"2,114"
25-Apr-14,8,691,"2,150"
25-Apr-14,9,784,"2,083"
25-Apr-14,10,830,"2,187"
25-Apr-14,11,580,"2,301"
25-Apr-14,12,934,"2,571"
25-Apr-14,13,930,"2,222"
25-Apr-14,14,538,"1,987"
25-Apr-14,15,428,"1,556"
25-Apr-14,16,696,"1,381"
25-Apr-14,17,679,"1,540"
25-Apr-14,18,709,"1,186"
25-Apr-14,19,846,"1,444"
25-Apr-14,20,"1,024","1,315"
25-Apr-14,21,857,"1,065"
25-Apr-14,22,491,"1,594"
25-Apr-14,23,0,"1,718"
25-Apr-14,24,47,"2,068"
26-Apr-14,1,103,"2,381"
26-Apr-14,2,0,"2,088"
26-Apr-14,3,0,"2,151"
26-Apr-14,4,69,"2,428"
26-Apr-14,5,72,"2,452"
26-Apr-14,6,69,"2,358"
26-Apr-14,7,60,"2,166"
26-Apr-14,8,50,"1,923"
26-Apr-14,9,50,"1,606"
26-Apr-14,10,50,"1,386"
26-Apr-14,11,192,"1,557"
26-Apr-14,12,100,"1,542"
26-Apr-14,13,0,"1,651"
26-Apr-14,14,0,"1,821"
26-Apr-14,15,0,"1,799"
26-Apr-14,16,0,"1,722"
26-Apr-14,17,28,"1,411"
26-Apr-14,18,32,"1,659"
26-Apr-14,19,50,"1,690"
26-Apr-14,20,696,"1,740"
26-Apr-14,21,285,"1,375"
26-Apr-14,22,45,"1,580"
26-Apr-14,23,20,"2,084"
26-Apr-14,24,67,"2,190"
27-Apr-14,1,37,"2,204"
27-Apr-14,2,3,"2,421"
27-Apr-14,3,60,"2,696"
27-Apr-14,4,48,"2,420"
27-Apr-14,5,77,"2,649"
27-Apr-14,6,47,"2,475"
27-Apr-14,7,44,"2,160"
27-Apr-14,8,33,"1,866"
27-Apr-14,9,50,"1,483"
27-Apr-14,10,75,"1,616"
27-Apr-14,11,80,"1,459"
27-Apr-14,12,70,"1,633"
27-Apr-14,13,93,"2,356"
27-Apr-14,14,22,"2,059"
27-Apr-14,15,0,"1,936"
27-Apr-14,16,21,"1,849"
27-Apr-14,17,24,"1,483"
27-Apr-14,18,25,"1,939"
27-Apr-14,19,205,"1,705"
27-Apr-14,20,300,"1,548"
27-Apr-14,21,273,"1,137"
27-Apr-14,22,79,"1,643"
27-Apr-14,23,26,"2,239"
27-Apr-14,24,47,"2,755"
28-Apr-14,1,0,"2,921"
28-Apr-14,2,0,"2,986"
28-Apr-14,3,0,"3,012"
28-Apr-14,4,0,"3,078"
28-Apr-14,5,0,"3,135"
28-Apr-14,6,1,"2,337"
28-Apr-14,7,643,"2,439"
28-Apr-14,8,640,"2,209"
28-Apr-14,9,626,"2,413"
28-Apr-14,10,514,"2,468"
28-Apr-14,11,456,"2,504"
28-Apr-14,12,306,"2,430"
28-Apr-14,13,291,"2,689"
28-Apr-14,14,291,"2,937"
28-Apr-14,15,291,"2,968"
28-Apr-14,16,410,"2,912"
28-Apr-14,17,359,"2,605"
28-Apr-14,18,456,"2,750"
28-Apr-14,19,685,"2,614"
28-Apr-14,20,680,"2,362"
28-Apr-14,21,684,"2,038"
28-Apr-14,22,381,"2,324"
28-Apr-14,23,36,"2,479"
28-Apr-14,24,88,"3,023"
29-Apr-14,1,59,"3,180"
29-Apr-14,2,59,"3,314"
29-Apr-14,3,55,"3,116"
29-Apr-14,4,0,"2,843"
29-Apr-14,5,59,"2,912"
29-Apr-14,6,59,"2,504"
29-Apr-14,7,495,"2,240"
29-Apr-14,8,495,"2,411"
29-Apr-14,9,495,"2,218"
29-Apr-14,10,819,"2,271"
29-Apr-14,11,729,"2,624"
29-Apr-14,12,735,"2,787"
29-Apr-14,13,795,"2,877"
29-Apr-14,14,819,"2,247"
29-Apr-14,15,792,"2,239"
29-Apr-14,16,889,"2,119"
29-Apr-14,17,913,"2,065"
29-Apr-14,18,908,"1,739"
29-Apr-14,19,704,"1,693"
29-Apr-14,20,974,"1,819"
29-Apr-14,21,"1,041","1,784"
29-Apr-14,22,620,"1,920"
29-Apr-14,23,15,"1,937"
29-Apr-14,24,59,"2,747"
30-Apr-14,1,59,"2,975"
30-Apr-14,2,59,"2,882"
30-Apr-14,3,59,"2,930"
30-Apr-14,4,59,"2,853"
30-Apr-14,5,59,"2,506"
30-Apr-14,6,59,"2,063"
30-Apr-14,7,405,"2,050"
30-Apr-14,8,432,"1,985"
30-Apr-14,9,325,"1,955"
30-Apr-14,10,675,"1,995"
30-Apr-14,11,665,"1,749"
30-Apr-14,12,733,"1,977"
30-Apr-14,13,773,"1,953"
30-Apr-14,14,769,"2,004"
30-Apr-14,15,773,"2,020"
30-Apr-14,16,744,"2,004"
30-Apr-14,17,576,"1,770"
30-Apr-14,18,488,"1,824"
30-Apr-14,19,485,"1,781"
30-Apr-14,20,698,"1,844"
30-Apr-14,21,916,"1,963"
30-Apr-14,22,439,"1,609"
30-Apr-14,23,192,"1,748"
30-Apr-14,24,181,"2,142"
01-May-14,1,72,"2,192"
01-May-14,2,79,"2,471"
01-May-14,3,84,"2,648"
01-May-14,4,61,"2,907"
01-May-14,5,66,"3,007"
01-May-14,6,199,"2,440"
01-May-14,7,420,"2,030"
01-May-14,8,641,"2,037"
01-May-14,9,742,"2,084"
01-May-14,10,770,"2,442"
01-May-14,11,625,"2,500"
01-May-14,12,647,"2,691"
01-May-14,13,440,"2,241"
01-May-14,14,343,"1,992"
01-May-14,15,315,"2,248"
01-May-14,16,348,"1,812"
01-May-14,17,316,"1,752"
01-May-14,18,384,"1,713"
01-May-14,19,916,"2,078"
01-May-14,20,"1,081","1,639"
01-May-14,21,945,"1,567"
01-May-14,22,761,"1,957"
01-May-14,23,158,"2,082"
01-May-14,24,158,"2,782"
02-May-14,1,158,"3,118"
02-May-14,2,158,"3,237"
02-May-14,3,158,"3,205"
02-May-14,4,158,"3,066"
02-May-14,5,158,"3,280"
02-May-14,6,57,"2,479"
02-May-14,7,503,"2,295"
02-May-14,8,596,"2,238"
02-May-14,9,503,"2,151"
02-May-14,10,815,"2,434"
02-May-14,11,656,"2,305"
02-May-14,12,453,"2,306"
02-May-14,13,453,"2,063"
02-May-14,14,453,"2,220"
02-May-14,15,453,"1,953"
02-May-14,16,746,"1,923"
02-May-14,17,501,"1,878"
02-May-14,18,453,"1,920"
02-May-14,19,543,"1,874"
02-May-14,20,"1,111","1,742"
02-May-14,21,"1,143","1,773"
02-May-14,22,543,"1,773"
02-May-14,23,248,"2,178"
02-May-14,24,247,"2,877"
03-May-14,1,224,"3,252"
03-May-14,2,247,"3,421"
03-May-14,3,247,"3,356"
03-May-14,4,84,"3,395"
03-May-14,5,134,"3,511"
03-May-14,6,84,"3,286"
03-May-14,7,0,"2,402"
03-May-14,8,30,"2,153"
03-May-14,9,100,"1,960"
03-May-14,10,171,"1,963"
03-May-14,11,210,"1,993"
03-May-14,12,125,"2,181"
03-May-14,13,50,"2,506"
03-May-14,14,80,"2,749"
03-May-14,15,50,"2,771"
03-May-14,16,50,"2,575"
03-May-14,17,248,"2,550"
03-May-14,18,248,"2,231"
03-May-14,19,219,"1,968"
03-May-14,20,435,"1,882"
03-May-14,21,355,"1,923"
03-May-14,22,423,"2,589"
03-May-14,23,175,"3,041"
03-May-14,24,248,"3,284"
04-May-14,1,84,"3,299"
04-May-14,2,84,"3,435"
04-May-14,3,84,"3,390"
04-May-14,4,84,"3,431"
04-May-14,5,84,"3,462"
04-May-14,6,84,"3,333"
04-May-14,7,0,"2,938"
04-May-14,8,130,"2,541"
04-May-14,9,0,"2,212"
04-May-14,10,0,"1,990"
04-May-14,11,0,"1,947"
04-May-14,12,0,"2,138"
04-May-14,13,0,"2,510"
04-May-14,14,0,"2,813"
04-May-14,15,0,"2,967"
04-May-14,16,0,"2,701"
04-May-14,17,0,"2,293"
04-May-14,18,0,"2,397"
04-May-14,19,0,"2,332"
04-May-14,20,16,"1,648"
04-May-14,21,354,"2,023"
04-May-14,22,0,"2,134"
04-May-14,23,25,"2,656"
04-May-14,24,225,"2,845"
05-May-14,1,35,"2,710"
05-May-14,2,35,"2,816"
05-May-14,3,35,"2,599"
05-May-14,4,35,"2,808"
05-May-14,5,35,"2,899"
05-May-14,6,35,"2,765"
05-May-14,7,409,"2,300"
05-May-14,8,577,"2,064"
05-May-14,9,558,"1,972"
05-May-14,10,645,"2,163"
05-May-14,11,991,"2,330"
05-May-14,12,492,"2,328"
05-May-14,13,464,"2,527"
05-May-14,14,295,"2,358"
05-May-14,15,296,"1,754"
05-May-14,16,295,"1,835"
05-May-14,17,295,"1,811"
05-May-14,18,297,"1,879"
05-May-14,19,297,"1,836"
05-May-14,20,515,"1,908"
05-May-14,21,295,"1,671"
05-May-14,22,395,"1,879"
05-May-14,23,0,"2,034"
05-May-14,24,41,"2,556"
06-May-14,1,35,"2,713"
06-May-14,2,35,"2,763"
06-May-14,3,35,"2,845"
06-May-14,4,35,"2,919"
06-May-14,5,35,"3,244"
06-May-14,6,0,"2,484"
06-May-14,7,395,"2,179"
06-May-14,8,601,"2,006"
06-May-14,9,345,"1,730"
06-May-14,10,438,"2,169"
06-May-14,11,593,"2,190"
06-May-14,12,557,"2,122"
06-May-14,13,604,"2,466"
06-May-14,14,591,"2,451"
06-May-14,15,615,"2,571"
06-May-14,16,634,"2,467"
06-May-14,17,626,"2,236"
06-May-14,18,615,"2,281"
06-May-14,19,744,"2,260"
06-May-14,20,"1,171","2,108"
06-May-14,21,981,"1,802"
06-May-14,22,569,"1,935"
06-May-14,23,181,"2,247"
06-May-14,24,248,"2,922"
07-May-14,1,35,"3,009"
07-May-14,2,0,"2,755"
07-May-14,3,0,"2,800"
07-May-14,4,0,"3,015"
07-May-14,5,0,"2,986"
07-May-14,6,0,"2,482"
07-May-14,7,295,"2,075"
07-May-14,8,295,"1,948"
07-May-14,9,402,"1,847"
07-May-14,10,488,"2,006"
07-May-14,11,345,"2,123"
07-May-14,12,395,"2,428"
07-May-14,13,345,"2,363"
07-May-14,14,326,"2,415"
07-May-14,15,395,"2,648"
07-May-14,16,345,"2,744"
07-May-14,17,345,"2,717"
07-May-14,18,345,"2,465"
07-May-14,19,345,"2,227"
07-May-14,20,739,"2,277"
07-May-14,21,506,"2,077"
07-May-14,22,295,"2,130"
07-May-14,23,200,"2,798"
07-May-14,24,18,"3,033"
08-May-14,1,0,"2,943"
08-May-14,2,91,"3,054"
08-May-14,3,25,"3,020"
08-May-14,4,100,"3,068"
08-May-14,5,15,"2,976"
08-May-14,6,192,"2,690"
08-May-14,7,295,"2,349"
08-May-14,8,395,"2,328"
08-May-14,9,581,"2,422"
08-May-14,10,395,"2,521"
08-May-14,11,345,"2,686"
08-May-14,12,345,"2,594"
08-May-14,13,345,"2,557"
08-May-14,14,295,"2,649"
08-May-14,15,295,"2,658"
08-May-14,16,295,"2,568"
08-May-14,17,345,"2,409"
08-May-14,18,345,"2,409"
08-May-14,19,363,"2,201"
08-May-14,20,443,"1,901"
08-May-14,21,443,"2,118"
08-May-14,22,295,"2,514"
08-May-14,23,0,"2,919"
08-May-14,24,0,"2,869"
09-May-14,1,0,"3,004"
09-May-14,2,0,"3,092"
09-May-14,3,0,"3,105"
09-May-14,4,0,"3,036"
09-May-14,5,0,"3,253"
09-May-14,6,0,"2,844"
09-May-14,7,295,"2,672"
09-May-14,8,295,"2,581"
09-May-14,9,395,"2,461"
09-May-14,10,395,"2,555"
09-May-14,11,395,"2,688"
09-May-14,12,345,"2,619"
09-May-14,13,295,"3,171"
09-May-14,14,395,"3,546"
09-May-14,15,395,"3,831"
09-May-14,16,395,"3,709"
09-May-14,17,295,"3,575"
09-May-14,18,295,"3,604"
09-May-14,19,395,"2,746"
09-May-14,20,395,"2,700"
09-May-14,21,295,"3,011"
09-May-14,22,295,"3,484"
09-May-14,23,100,"3,578"
09-May-14,24,0,"3,726"
10-May-14,1,0,"3,576"
10-May-14,2,0,"3,590"
10-May-14,3,0,"3,467"
10-May-14,4,0,"3,535"
10-May-14,5,0,"3,503"
10-May-14,6,0,"3,459"
10-May-14,7,0,"3,594"
10-May-14,8,200,"3,536"
10-May-14,9,0,"3,113"
10-May-14,10,0,"3,139"
10-May-14,11,0,"3,008"
10-May-14,12,0,"3,092"
10-May-14,13,0,"3,407"
10-May-14,14,0,"3,447"
10-May-14,15,0,"3,465"
10-May-14,16,0,"3,460"
10-May-14,17,0,"3,353"
10-May-14,18,0,"3,200"
10-May-14,19,0,"3,284"
10-May-14,20,0,"2,654"
10-May-14,21,0,"2,511"
10-May-14,22,0,"3,058"
10-May-14,23,0,"3,230"
10-May-14,24,196,"2,903"
11-May-14,1,178,"3,386"
11-May-14,2,174,"3,468"
11-May-14,3,0,"3,157"
11-May-14,4,0,"2,631"
11-May-14,5,0,"2,977"
11-May-14,6,0,"3,131"
11-May-14,7,0,"3,396"
11-May-14,8,171,"3,423"
11-May-14,9,0,"3,507"
11-May-14,10,0,"2,817"
11-May-14,11,0,"2,999"
11-May-14,12,0,"2,921"
11-May-14,13,0,"2,854"
11-May-14,14,0,"3,071"
11-May-14,15,0,"3,032"
11-May-14,16,0,"2,920"
11-May-14,17,0,"2,494"
11-May-14,18,0,"2,479"
11-May-14,19,0,"2,406"
11-May-14,20,0,"2,273"
11-May-14,21,102,"1,675"
11-May-14,22,150,"2,423"
11-May-14,23,242,"2,551"
11-May-14,24,225,"2,731"
12-May-14,1,249,"3,234"
12-May-14,2,242,"3,260"
12-May-14,3,222,"3,222"
12-May-14,4,214,"3,081"
12-May-14,5,230,"3,272"
12-May-14,6,138,"2,755"
12-May-14,7,294,"2,190"
12-May-14,8,560,"1,873"
12-May-14,9,979,"1,928"
12-May-14,10,911,"1,587"
12-May-14,11,343,"1,156"
12-May-14,12,932,"2,172"
12-May-14,13,491,"1,706"
12-May-14,14,463,"1,760"
12-May-14,15,448,"1,742"
12-May-14,16,720,"1,978"
12-May-14,17,"1,075","2,290"
12-May-14,18,423,"1,984"
12-May-14,19,440,"1,838"
12-May-14,20,493,"1,735"
12-May-14,21,507,"1,607"
12-May-14,22,439,"1,748"
12-May-14,23,169,"2,178"
12-May-14,24,200,"2,958"
13-May-14,1,67,"3,181"
13-May-14,2,50,"3,080"
13-May-14,3,50,"3,078"
13-May-14,4,50,"3,079"
13-May-14,5,50,"3,031"
13-May-14,6,213,"2,636"
13-May-14,7,100,"2,060"
13-May-14,8,832,"2,033"
13-May-14,9,970,"1,968"
13-May-14,10,946,"2,026"
13-May-14,11,456,"1,552"
13-May-14,12,593,"2,220"
13-May-14,13,702,"2,293"
13-May-14,14,626,"2,511"
13-May-14,15,593,"2,558"
13-May-14,16,593,"2,297"
13-May-14,17,612,"2,343"
13-May-14,18,593,"2,605"
13-May-14,19,607,"2,396"
13-May-14,20,641,"2,033"
13-May-14,21,713,"1,552"
13-May-14,22,523,"1,813"
13-May-14,23,215,"1,962"
13-May-14,24,263,"2,584"
14-May-14,1,145,"2,765"
14-May-14,2,253,"2,878"
14-May-14,3,249,"2,840"
14-May-14,4,100,"2,895"
14-May-14,5,246,"2,941"
14-May-14,6,220,"2,539"
14-May-14,7,461,"2,054"
14-May-14,8,532,"1,646"
14-May-14,9,373,"1,792"
14-May-14,10,371,"2,067"
14-May-14,11,371,"2,133"
14-May-14,12,420,"2,022"
14-May-14,13,369,"1,872"
14-May-14,14,421,"1,858"
14-May-14,15,552,"1,742"
14-May-14,16,840,"1,764"
14-May-14,17,768,"1,998"
14-May-14,18,407,"1,996"
14-May-14,19,392,"1,809"
14-May-14,20,393,"1,481"
14-May-14,21,398,"1,434"
14-May-14,22,419,"1,849"
14-May-14,23,92,"1,926"
14-May-14,24,200,"2,741"
15-May-14,1,195,"2,819"
15-May-14,2,195,"2,754"
15-May-14,3,195,"2,788"
15-May-14,4,195,"2,839"
15-May-14,5,195,"2,293"
15-May-14,6,195,"2,393"
15-May-14,7,471,"2,083"
15-May-14,8,472,"2,031"
15-May-14,9,374,"1,885"
15-May-14,10,451,"1,907"
15-May-14,11,475,"1,970"
15-May-14,12,598,"1,912"
15-May-14,13,566,"2,017"
15-May-14,14,425,"2,297"
15-May-14,15,477,"2,424"
15-May-14,16,612,"2,320"
15-May-14,17,654,"2,254"
15-May-14,18,455,"1,911"
15-May-14,19,394,"1,938"
15-May-14,20,400,"1,629"
15-May-14,21,471,"1,683"
15-May-14,22,361,"1,798"
15-May-14,23,0,"1,998"
15-May-14,24,94,"2,829"
16-May-14,1,265,"3,249"
16-May-14,2,195,"3,179"
16-May-14,3,195,"3,161"
16-May-14,4,195,"3,179"
16-May-14,5,195,"3,181"
16-May-14,6,213,"2,499"
16-May-14,7,400,"1,986"
16-May-14,8,435,"1,899"
16-May-14,9,350,"1,863"
16-May-14,10,355,"1,828"
16-May-14,11,793,"1,928"
16-May-14,12,408,"2,183"
16-May-14,13,395,"1,996"
16-May-14,14,387,"2,085"
16-May-14,15,382,"2,203"
16-May-14,16,385,"2,003"
16-May-14,17,401,"1,956"
16-May-14,18,428,"1,941"
16-May-14,19,438,"2,066"
16-May-14,20,626,"1,881"
16-May-14,21,976,"1,435"
16-May-14,22,489,"1,646"
16-May-14,23,570,"1,924"
16-May-14,24,195,"2,249"
17-May-14,1,5,"2,179"
17-May-14,2,200,"2,618"
17-May-14,3,248,"2,673"
17-May-14,4,248,"2,603"
17-May-14,5,248,"2,855"
17-May-14,6,248,"2,830"
17-May-14,7,223,"2,676"
17-May-14,8,226,"2,149"
17-May-14,9,220,"1,800"
17-May-14,10,184,"2,019"
17-May-14,11,73,"2,003"
17-May-14,12,71,"2,179"
17-May-14,13,91,"2,203"
17-May-14,14,89,"2,101"
17-May-14,15,89,"1,724"
17-May-14,16,91,"1,522"
17-May-14,17,90,"1,497"
17-May-14,18,89,"1,661"
17-May-14,19,90,"1,852"
17-May-14,20,202,"1,507"
17-May-14,21,211,"1,558"
17-May-14,22,190,"2,011"
17-May-14,23,99,"1,976"
17-May-14,24,227,"2,392"
18-May-14,1,84,"2,544"
18-May-14,2,82,"3,022"
18-May-14,3,182,"2,893"
18-May-14,4,169,"2,857"
18-May-14,5,171,"2,848"
18-May-14,6,178,"2,838"
18-May-14,7,50,"2,169"
18-May-14,8,168,"2,089"
18-May-14,9,247,"1,913"
18-May-14,10,169,"1,947"
18-May-14,11,83,"1,903"
18-May-14,12,80,"2,104"
18-May-14,13,80,"2,429"
18-May-14,14,76,"2,749"
18-May-14,15,104,"2,355"
18-May-14,16,105,"2,130"
18-May-14,17,98,"2,084"
18-May-14,18,97,"2,130"
18-May-14,19,95,"2,235"
18-May-14,20,95,"1,986"
18-May-14,21,101,"1,614"
18-May-14,22,99,"1,786"
18-May-14,23,137,"2,313"
18-May-14,24,126,"2,442"
19-May-14,1,0,"2,541"
19-May-14,2,63,"2,495"
19-May-14,3,3,"2,499"
19-May-14,4,122,"2,643"
19-May-14,5,131,"2,823"
19-May-14,6,66,"2,706"
19-May-14,7,0,"2,191"
19-May-14,8,0,"2,326"
19-May-14,9,112,"2,169"
19-May-14,10,426,"2,479"
19-May-14,11,443,"2,727"
19-May-14,12,446,"2,548"
19-May-14,13,348,"2,762"
19-May-14,14,447,"3,015"
19-May-14,15,395,"3,253"
19-May-14,16,423,"3,136"
19-May-14,17,404,"3,197"
19-May-14,18,454,"3,285"
19-May-14,19,399,"2,998"
19-May-14,20,339,"2,188"
19-May-14,21,399,"1,798"
19-May-14,22,399,"2,045"
19-May-14,23,62,"2,277"
19-May-14,24,0,"2,780"
20-May-14,1,20,"3,033"
20-May-14,2,12,"3,155"
20-May-14,3,66,"3,074"
20-May-14,4,123,"3,110"
20-May-14,5,73,"3,140"
20-May-14,6,0,"3,332"
20-May-14,7,293,"2,779"
20-May-14,8,295,"2,201"
20-May-14,9,295,"2,112"
20-May-14,10,295,"2,054"
20-May-14,11,295,"2,322"
20-May-14,12,295,"2,233"
20-May-14,13,295,"1,887"
20-May-14,14,343,"1,916"
20-May-14,15,162,"1,836"
20-May-14,16,295,"1,947"
20-May-14,17,295,"1,859"
20-May-14,18,442,"2,258"
20-May-14,19,495,"2,204"
20-May-14,20,453,"1,947"
20-May-14,21,414,"1,913"
20-May-14,22,414,"2,594"
20-May-14,23,100,"2,980"
20-May-14,24,46,"3,304"
21-May-14,1,9,"3,151"
21-May-14,2,6,"3,182"
21-May-14,3,3,"3,174"
21-May-14,4,8,"3,179"
21-May-14,5,8,"3,248"
21-May-14,6,10,"3,031"
21-May-14,7,295,"2,615"
21-May-14,8,399,"2,222"
21-May-14,9,399,"2,080"
21-May-14,10,399,"2,128"
21-May-14,11,415,"2,578"
21-May-14,12,400,"2,244"
21-May-14,13,416,"2,282"
21-May-14,14,442,"2,225"
21-May-14,15,416,"2,629"
21-May-14,16,416,"2,117"
21-May-14,17,441,"1,969"
21-May-14,18,442,"1,894"
21-May-14,19,665,"2,044"
21-May-14,20,917,"1,731"
21-May-14,21,476,"1,693"
21-May-14,22,409,"2,112"
21-May-14,23,0,"2,220"
21-May-14,24,101,"2,895"
22-May-14,1,59,"2,947"
22-May-14,2,198,"3,104"
22-May-14,3,149,"3,032"
22-May-14,4,155,"3,038"
22-May-14,5,154,"2,990"
22-May-14,6,152,"2,679"
22-May-14,7,295,"2,546"
22-May-14,8,295,"2,814"
22-May-14,9,322,"2,659"
22-May-14,10,327,"2,568"
22-May-14,11,319,"2,495"
22-May-14,12,387,"2,166"
22-May-14,13,417,"2,135"
22-May-14,14,429,"2,088"
22-May-14,15,490,"2,073"
22-May-14,16,490,"2,310"
22-May-14,17,369,"1,983"
22-May-14,18,382,"2,272"
22-May-14,19,377,"2,131"
22-May-14,20,369,"1,822"
22-May-14,21,389,"1,663"
22-May-14,22,412,"2,011"
22-May-14,23,142,"2,385"
22-May-14,24,166,"2,884"
23-May-14,1,145,"2,952"
23-May-14,2,107,"2,946"
23-May-14,3,68,"2,914"
23-May-14,4,77,"2,921"
23-May-14,5,79,"2,896"
23-May-14,6,90,"2,492"
23-May-14,7,195,"2,057"
23-May-14,8,111,"1,946"
23-May-14,9,332,"2,202"
23-May-14,10,333,"2,185"
23-May-14,11,366,"2,215"
23-May-14,12,366,"2,108"
23-May-14,13,407,"2,088"
23-May-14,14,363,"2,285"
23-May-14,15,397,"2,308"
23-May-14,16,393,"2,300"
23-May-14,17,360,"2,258"
23-May-14,18,370,"2,374"
23-May-14,19,221,"2,141"
23-May-14,20,373,"1,933"
23-May-14,21,345,"1,678"
23-May-14,22,358,"2,391"
23-May-14,23,93,"2,125"
23-May-14,24,0,"2,336"
24-May-14,1,0,"2,458"
24-May-14,2,0,"2,884"
24-May-14,3,0,"3,055"
24-May-14,4,97,"2,748"
24-May-14,5,95,"2,867"
24-May-14,6,97,"2,609"
24-May-14,7,0,"2,242"
24-May-14,8,81,"2,424"
24-May-14,9,0,"2,516"
24-May-14,10,0,"2,362"
24-May-14,11,0,"2,586"
24-May-14,12,0,"2,623"
24-May-14,13,0,"2,798"
24-May-14,14,278,"2,714"
24-May-14,15,278,"2,670"
24-May-14,16,278,"2,827"
24-May-14,17,278,"2,805"
24-May-14,18,278,"2,796"
24-May-14,19,278,"2,563"
24-May-14,20,85,"2,374"
24-May-14,21,278,"2,257"
24-May-14,22,0,"2,422"
24-May-14,23,0,"2,715"
24-May-14,24,0,"2,706"
25-May-14,1,0,"2,724"
25-May-14,2,12,"2,426"
25-May-14,3,44,"2,651"
25-May-14,4,100,"2,777"
25-May-14,5,100,"2,776"
25-May-14,6,100,"2,566"
25-May-14,7,0,"2,542"
25-May-14,8,0,"2,699"
25-May-14,9,0,"2,444"
25-May-14,10,0,"2,686"
25-May-14,11,0,"2,430"
25-May-14,12,0,"2,920"
25-May-14,13,85,"3,213"
25-May-14,14,85,"2,956"
25-May-14,15,115,"2,751"
25-May-14,16,167,"2,797"
25-May-14,17,157,"2,940"
25-May-14,18,160,"3,011"
25-May-14,19,161,"3,106"
25-May-14,20,181,"2,964"
25-May-14,21,145,"2,579"
25-May-14,22,92,"2,737"
25-May-14,23,100,"2,453"
25-May-14,24,75,"2,397"
26-May-14,1,100,"2,720"
26-May-14,2,100,"2,698"
26-May-14,3,100,"2,552"
26-May-14,4,100,"2,603"
26-May-14,5,100,"3,048"
26-May-14,6,100,"2,562"
26-May-14,7,67,"1,939"
26-May-14,8,69,"1,681"
26-May-14,9,0,"1,374"
26-May-14,10,0,"1,494"
26-May-14,11,0,"1,895"
26-May-14,12,0,"2,009"
26-May-14,13,85,"2,410"
26-May-14,14,0,"2,374"
26-May-14,15,90,"1,847"
26-May-14,16,126,"1,571"
26-May-14,17,126,"1,926"
26-May-14,18,170,"1,972"
26-May-14,19,196,"1,514"
26-May-14,20,182,"1,363"
26-May-14,21,219,"1,281"
26-May-14,22,165,"1,755"
26-May-14,23,106,"2,148"
26-May-14,24,100,"2,503"
27-May-14,1,96,"2,991"
27-May-14,2,91,"3,067"
27-May-14,3,94,"3,157"
27-May-14,4,88,"3,067"
27-May-14,5,86,"3,048"
27-May-14,6,82,"2,289"
27-May-14,7,295,"1,757"
27-May-14,8,674,"1,721"
27-May-14,9,875,"1,691"
27-May-14,10,705,"1,470"
27-May-14,11,724,"1,274"
27-May-14,12,355,"1,374"
27-May-14,13,355,"1,374"
27-May-14,14,510,"1,554"
27-May-14,15,461,"1,317"
27-May-14,16,392,"1,291"
27-May-14,17,392,"1,739"
27-May-14,18,389,"1,738"
27-May-14,19,417,"1,770"
27-May-14,20,387,"1,698"
27-May-14,21,388,"1,485"
27-May-14,22,398,"1,475"
27-May-14,23,185,"1,951"
27-May-14,24,100,"2,244"
28-May-14,1,40,"2,630"
28-May-14,2,40,"3,050"
28-May-14,3,40,"3,233"
28-May-14,4,40,"3,060"
28-May-14,5,40,"2,956"
28-May-14,6,40,"2,373"
28-May-14,7,399,"2,032"
28-May-14,8,399,"1,586"
28-May-14,9,399,"1,791"
28-May-14,10,104,"1,536"
28-May-14,11,104,"1,648"
28-May-14,12,104,"1,687"
28-May-14,13,104,"1,909"
28-May-14,14,223,"2,165"
28-May-14,15,45,"2,091"
28-May-14,16,0,"1,788"
28-May-14,17,0,"2,031"
28-May-14,18,384,"2,236"
28-May-14,19,284,"2,188"
28-May-14,20,383,"2,079"
28-May-14,21,386,"1,825"
28-May-14,22,392,"2,251"
28-May-14,23,40,"2,602"
28-May-14,24,40,"3,209"
29-May-14,1,150,"3,232"
29-May-14,2,150,"3,274"
29-May-14,3,150,"3,171"
29-May-14,4,150,"3,181"
29-May-14,5,150,"3,368"
29-May-14,6,150,"2,669"
29-May-14,7,0,"2,058"
29-May-14,8,191,"1,663"
29-May-14,9,394,"1,762"
29-May-14,10,390,"1,825"
29-May-14,11,382,"2,171"
29-May-14,12,300,"2,170"
29-May-14,13,376,"2,097"
29-May-14,14,320,"2,220"
29-May-14,15,295,"2,156"
29-May-14,16,409,"1,853"
29-May-14,17,512,"2,302"
29-May-14,18,471,"2,158"
29-May-14,19,474,"2,171"
29-May-14,20,525,"2,190"
29-May-14,21,552,"2,012"
